open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,L14,H14,%K,%D,up,down,flat
111946.9,111982.3,111771.3,111811.0,29.45989,112058.14166666668,111982.15911363236,112009.6717948718,111840.18977926859,141.96933436376275,205.73247988978454,111679.5,112586.9,14.491955036367738,24.785100286532995,0,1,0
111811.0,111839.6,111614.7,111705.0,46.313402,112007.51666666668,111939.5192499966,111955.34230769229,111830.17572154499,109.3435284516163,186.4546896021509,111614.7,112586.9,9.288212301995802,17.749659776221673,1,0,0
111705.0,112092.7,111605.4,112009.3,109.021019,111996.07500000001,111950.25474999713,111955.61666666667,111843.44418661573,106.81056338139751,170.52586435800023,111605.4,112586.9,41.15129903209463,21.643822123486046,0,0,1
112009.3,112183.3,111947.9,112063.0,43.87501,112001.15833333334,111967.60017307449,111965.9128205128,111859.70758019976,107.89259287473396,157.999210061347,111605.4,112528.8,49.55598873727545,33.33183335712195,0,1,0
112063.0,112077.6,111636.0,111790.2,57.159116,111990.66666666667,111940.30783875534,111933.45769230768,111854.55887055534,85.7489682000014,143.54916168907786,111605.4,112256.0,28.404549646480366,39.703945805283475,1,0,0
111790.2,112010.1,111769.6,111947.2,68.399912,111969.90000000001,111941.36817125452,111926.77051282051,111861.42117644013,79.94699481439602,130.8287283141415,111605.4,112256.0,52.53612050415,43.49888629596859,0,1,0
111947.2,111981.3,111412.2,111416.3,94.877331,111910.57500000001,111860.58845259999,111841.60128205128,111828.44923744455,32.139215155431884,111.09082568239958,111412.2,112256.0,0.4858971320224943,27.142189094217613,0,0,1
111416.3,111705.6,111401.6,111458.5,95.131277,111847.82500000001,111798.72869066152,111772.05128205128,111801.04559022644,-2.3168995649175486,88.40928063293616,111401.6,112256.0,6.659644194755919,19.893887276976127,0,1,0
111458.5,111722.5,111307.2,111383.4,121.102928,111788.51666666666,111734.83196902128,111700.60128205128,111770.1088798393,-35.27691081802186,63.672042342744554,111307.2,112256.0,8.031197301854643,5.05891287621101,0,1,0
111383.4,111407.1,111119.0,111144.1,119.916523,111719.18333333333,111643.95012763339,111601.46025641024,111723.73785170306,-79.78772406966891,34.98008906026186,111119.0,112256.0,2.2075637642925083,5.6328017536343475,0,0,1
111144.1,111320.7,111106.5,111132.0,77.504363,111650.57500000001,111565.18856953594,111511.12435897435,111679.90541824358,-114.71684870764147,5.0407015066811915,111106.5,112183.3,2.3681277860326833,4.202296284059936,0,1,0
111132.0,111228.8,110912.1,110921.1,75.402702,111565.09166666666,111466.09802037656,111398.89743589744,111623.69760948479,-157.59958910822752,-27.487356616300552,110912.1,112183.3,0.7079924480805555,1.761227999468573,0,1,0
110921.1,110923.9,110620.6,110811.9,161.345394,111481.83333333333,111365.45217108786,111283.02179487179,111563.56445322666,-198.11228213879804,-61.61234172080005,110620.6,112183.3,12.241633070966195,5.105917768359801,0,1,0
110811.9,110869.6,110584.5,110656.6,105.78029,111394.46666666666,111256.3979909205,111156.0628205128,111496.3819011358,-239.9839102153055,-97.28665541970115,110584.5,112183.3,4.509632224168482,5.819752581071735,0,1,0
110656.6,110729.0,110392.5,110529.3,138.786788,111271.13333333332,111144.53676154811,111022.96025641027,111424.74620475537,-280.20944320726267,-133.87121297721347,110392.5,112183.3,7.6390440026805155,8.13010309927172,0,1,0
110529.3,110529.4,110285.8,110400.7,90.068689,111132.60833333332,111030.10033669455,110889.04743589743,111348.89093032906,-318.79059363450506,-170.8550891086718,110285.8,112183.3,6.05533596837914,6.068004065076036,0,0,1
110400.7,110653.7,110346.5,110443.0,104.591476,111020.34166666666,110939.7772079723,110782.95384615385,111281.78789845284,-342.01069048052887,-205.0862093830432,110285.8,112183.3,8.284584980237,7.3263216504322095,0,0,1
110443.0,110531.9,110356.0,110463.9,57.180188,110896.73333333334,110866.56532982271,110697.34743589743,111221.20360967855,-354.6382798558334,-234.99662347760125,110285.8,112077.6,9.939725415782508,8.09321545479954,1,0,0
110463.9,110800.0,110401.8,110800.0,110.372588,110845.375,110856.32450984999,110682.4653846154,111190.00334229495,-333.67883244495897,-254.7330652710728,110285.8,112010.1,29.820796845096343,16.015035747038606,0,1,0
110800.0,110859.2,110619.7,110645.9,57.364109,110777.65833333333,110823.9515083346,110651.77692307695,111149.69939101384,-325.7478826792358,-268.9360287527054,110285.8,111981.3,21.238572692420597,20.333031651099805,1,0,0
110645.9,110862.6,110645.9,110807.7,88.44367,110729.68333333333,110821.45127628311,110656.39871794872,111124.36610279059,-302.9148265074764,-275.73178830365964,110285.8,111722.5,36.32630333402904,29.12855762384865,0,0,1
110807.7,110860.8,110735.7,110825.9,54.011871,110703.16666666667,110822.13569531648,110671.20128205128,111102.25750258387,-280.1218072673946,-276.60979209640664,110285.8,111722.5,37.59309528781182,31.719323771420477,1,0,0
